"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"608","Miley, Wade","Cutter",191,40,51.8,69.1,50.8,28.7,18.3,38.4,21.2,19.4,25.9,50,35
"609","Miller, Bobby","4-Seam Fastball",216,41,53.2,66.7,43.5,31.1,15.7,41.7,21.7,22.1,21.1,36.6,51.2
"610","Miller, Bobby","Sinker",227,58,54.2,72.7,44.1,42.5,19.8,36.6,15.3,10,22.2,67.2,34.5
"611","Miller, Bobby","Slider",249,47,48.2,61,36.1,30.8,14.1,30,30.8,12.7,57.1,53.2,40.4
"612","Miller, Bryce","4-Seam Fastball",644,91,58.9,70.3,47.7,42.4,13.4,44.6,31.4,30.9,32.2,26.4,37.4
"613","Miller, Bryce","Sinker",126,37,52.4,67.5,52.4,31.7,15.9,37.9,6.1,4.3,10.5,67.6,37.8
"614","Miller, Bryce","Slider",208,42,50.5,64.9,45.7,24.8,14.9,42.9,17.1,10.4,35.7,50,45.2
"615","Miller, Bryce","Sweeper",110,26,40.9,60.9,38.2,26.5,20.9,26.7,15.6,0,38.9,38.5,50
"616","Miller, Mason","4-Seam Fastball",196,29,53.1,62.8,47.4,31.1,12.8,49,23.1,18.1,34.4,20.7,44.8
"617","Miller, Shelby","4-Seam Fastball",194,35,45.9,69.6,51,35.8,25.3,36,24.7,20,32.4,42.9,51.4
"618","Milner, Hoby","Curveball",194,30,34,58.2,39.2,19.5,24.2,28.8,25.8,14,47.8,63.3,40
"619","Milner, Hoby","Sinker",209,44,49.3,72.2,38.8,49.2,23.4,41.7,14.6,12.5,15.9,56.8,27.3
"620","Minter, A.J.","4-Seam Fastball",198,20,47.5,58.6,44.9,27.5,12.6,52.1,26.6,23.4,33.3,25,40
"621","Minter, A.J.","Cutter",196,38,47.4,63.8,43.4,31.5,18.4,30.1,29,12.1,57.1,44.7,31.6
"622","Mlodzinski, Carmen","4-Seam Fastball",188,26,45.2,62.2,43.1,24.3,19.1,48.2,21.2,20.3,23.1,53.8,46.2
"623","Mlodzinski, Carmen","Sweeper",106,21,39.6,59.4,33,32.4,19.8,28.6,21.4,5.3,34.8,42.9,33.3
"624","Moll, Sam","Sinker",193,39,52.3,72,49.2,41.8,21.2,42.6,17.8,13.3,24.4,79.5,33.3
"625","Moll, Sam","Sweeper",211,20,35.5,55.9,36,25.2,20.9,38.7,34.7,24.4,47.1,25,15
"626","Montero, Rafael","4-Seam Fastball",287,26,49.1,64.5,41.8,30.5,17.8,39,42.6,42.2,43.1,23.1,53.8
"627","Montero, Rafael","Sinker",183,44,63.4,73.8,36.1,53.8,10.4,47.4,14.7,3.8,23.8,59.1,36.4
"628","Montgomery, Jordan","Curveball",135,21,39.3,55.6,34.8,28.4,17,17,43.4,21.4,68,47.6,23.8
"629","Montgomery, Jordan","Sinker",257,72,55.3,74.3,54.9,38.8,19.8,41.5,6.3,3.1,13.3,62.5,31.9
"630","Moore, Matt","4-Seam Fastball",139,31,46.8,62.6,46,26.7,16.5,38.5,13.8,13.3,15,32.3,45.2
"631","Moreta, Dauri","4-Seam Fastball",158,30,36.1,60.1,41.8,21.7,25.3,31.6,15.8,10.8,25,46.7,46.7
"632","Moreta, Dauri","Slider",453,61,49.4,65.8,41.9,35.7,17.7,31.2,41.1,27.7,59.6,36.1,29.5
"633","Morgan, Eli","4-Seam Fastball",229,33,51.5,66.8,35.8,40.1,16.2,50.8,20.3,11.9,28.8,36.4,51.5
"634","Morgan, Eli","Changeup",151,36,62.3,76.8,49.7,46.1,15.2,36.2,25.5,23.7,28.6,30.6,33.3
"635","Morgan, Eli","Slider",228,44,50.4,60.5,32.9,34.6,11,28.7,33,14.5,54.7,54.5,27.3
"636","Morton, Charlie","4-Seam Fastball",402,78,43.3,62.7,46.3,24.5,20.9,37.9,16.7,11.6,28.3,35.9,50
"637","Morton, Charlie","Curveball",564,101,47.3,62.1,29.4,41.7,15.2,22.1,39.7,13.9,55.4,43.6,35.6
"638","Morton, Charlie","Sinker",165,32,35.2,52.1,36.4,16.2,17,36.2,5.2,2.4,11.8,59.4,50
"639","Muller, Kyle","4-Seam Fastball",120,23,40,58.3,53.3,10.7,20,37.5,14.6,11.9,33.3,39.1,65.2
"640","Muller, Kyle","Slider",124,36,60.5,71.8,49.2,38.1,11.3,32,20,9.8,41.7,55.6,13.9
"641","Murphy, Chris","Slider",121,25,52.9,57.9,39.7,38.4,9.1,29.7,30.8,16.2,50,28,32
"642","Musgrove, Joe","4-Seam Fastball",172,27,56.4,65.7,45.9,40.9,13.4,48.5,23.7,16.9,34.2,51.9,37
"643","Musgrove, Joe","Curveball",159,26,32.7,56.6,34.6,26.9,25.2,19.2,30.8,20.8,39.3,57.7,38.5
"644","Musgrove, Joe","Cutter",118,26,50.8,72.9,59.3,31.2,23.7,40,13.3,8.9,26.7,42.3,42.3
"645","Musgrove, Joe","Slider",145,29,51,64.1,36.6,38,13.8,24.3,36.5,12.8,62.9,37.9,37.9
"646","Muñoz, Andrés","Sinker",118,20,45.8,66.1,34.7,41.6,21.2,31.5,31.5,13.6,43.8,80,25
"647","Muñoz, Andrés","Slider",196,29,52.6,64.3,37.8,43.4,12.8,23.3,47.6,32,62.3,44.8,20.7
"648","Naile, James","Sinker",107,27,52.3,67.3,50.5,32.1,15.9,41.1,10.7,2.6,29.4,55.6,59.3
"649","Nardi, Andrew","Slider",167,28,44.3,58.1,34.1,33.6,15,25.7,36.5,13.5,59.5,39.3,7.1
"650","Neal, Zach","Sinker",103,24,56.3,70.9,48.5,39.6,15.5,46.6,12.1,13.5,9.5,37.5,54.2
"651","Nelson, Kyle","4-Seam Fastball",179,37,44.1,67.6,53.6,21.7,24.6,36.7,13.9,8.2,33.3,24.3,45.9
"652","Nelson, Kyle","Slider",309,39,46.3,57.9,31.4,34.9,12.3,28,43.8,22.2,64.9,43.6,23.1
"653","Nelson, Ryne","4-Seam Fastball",640,131,56.2,67.3,48.9,33.9,13.4,43.1,20.6,18.9,24.3,29,56.5
"654","Nelson, Ryne","Cutter",275,64,46.5,64.4,45.1,29.1,18.2,28.9,21.1,9.5,43.2,46.9,43.8
"655","Nelson, Ryne","Slider",256,53,47.7,61.7,40.2,32.7,14.1,27.9,28.7,18.1,44,37.7,20.8
"656","Neris, Hector","4-Seam Fastball",309,42,54,69.6,49.5,34,16.8,47.3,26.3,20.2,39.6,19,47.6
"657","Neris, Hector","Sinker",178,36,56.2,69.7,40.4,45.3,15.2,48,15,11.5,18.8,36.1,30.6
"658","Neris, Hector","Split-Finger",145,22,47.6,55.9,31,35,8.3,21.7,46.4,26.5,65.7,45.5,18.2
"659","Nogosek, Stephen","4-Seam Fastball",174,32,55.2,68.4,45.4,43.2,16.1,41.7,25,25.5,24.4,34.4,43.8
"660","Nola, Aaron","4-Seam Fastball",487,62,42.7,69.4,50.1,26.7,27.5,47.1,23.1,16.1,38.5,21,69.4
"661","Nola, Aaron","Cutter",192,42,57.3,65.6,32.8,45,9.4,27.3,32.7,17.3,46.6,54.8,28.6
"662","Nola, Aaron","Knuckle Curve",548,102,56.6,67,36.3,45.8,11.1,32.6,34.5,14,53.8,51,28.4
"663","Nola, Aaron","Sinker",492,104,46.3,69.1,44.9,34.7,24,43,11.4,5.2,20.2,54.8,44.2
"664","Ober, Bailey","4-Seam Fastball",535,91,56.3,64.7,36.4,40.6,10.3,40.9,28.9,20.9,38.4,26.4,51.6
"665","Ober, Bailey","Changeup",288,45,62.8,71.5,52.1,42.8,10.4,41.4,33.7,27,47.5,42.2,40
