"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"306","Sandlin, Nick","Overall",690,102,47.1,63.2,40.3,36.7,17,35.4,32.9,24.1,43,41.2,36.3
"307","Sandoval, Patrick","Overall",444,84,48.2,61.9,35.8,38.2,14.4,34.1,26.2,14.3,37.6,52.4,29.8
"308","Santos, Gregory","Overall",583,118,48.9,63.6,41.7,35,16.5,30.9,27.4,14.5,45.4,52.5,33.1
"309","Sborz, Josh","Overall",600,112,48.5,63.7,41.2,NA,16.8,25.8,35.7,20.5,55.6,49.1,41.1
"310","Scherzer, Max","Overall",1251,212,52.3,67,41.6,38.3,15.5,36.4,30.6,19.3,45.7,34,40.6
"311","Schmidt, Clarke","Overall",1356,243,47.7,65.9,42.8,33.9,18.7,39.1,23.1,11.1,40.7,46.5,40.7
"312","Scholtens, Jesse","Overall",771,160,46.2,60.4,34.8,30,15,33.7,20.8,12.2,32.5,41.9,40
"313","Schreiber, John","Overall",503,77,45.3,64.4,40.2,30.9,19.5,39.9,25.9,20.7,33.3,41.6,37.7
"314","Scott, Tanner","Overall",424,50,44.8,63,46,29.7,19.8,28.9,44,36.6,57.4,44,32
"315","Seabold, Connor","Overall",745,155,52.5,65.5,46.4,29.8,13.8,35.3,25.1,16.9,43.7,35.5,42.6
"316","Sears, JP","Overall",572,101,49.5,62.8,37.6,36.4,15.2,40.3,23.9,20.8,27.7,34.7,29.7
"317","Senga, Kodai","Overall",1427,214,46.2,60.7,35.8,33.4,15.3,34.6,32.6,18.6,48.7,42.1,40.2
"318","Severino, Luis","Overall",866,149,51.6,65.5,41.6,33.8,15.1,43.2,23,19.2,29.2,49,38.9
"319","Sewald, Paul","Overall",597,88,53.6,68,45.1,38.1,15.6,40.9,31.2,25.6,40,31.8,30.7
"320","Shaw, Bryan","Overall",431,72,46.4,59.9,42.2,26.1,13.9,39,25,19.3,36.9,37.5,34.7
"321","Sheehan, Emmet","Overall",531,90,54.8,65.2,36.2,41.6,11.9,38.5,29.9,16.7,44,35.6,43.3
"322","Silseth, Chase","Overall",458,73,44.5,60.7,38.2,32.5,17,34.3,28.6,18.4,41.3,56.2,43.8
"323","Sims, Lucas","Overall",605,69,44,59.5,37.9,29.8,16.5,37.6,36.1,26,50,17.4,36.2
"324","Singer, Brady","Overall",1064,222,45.9,64.9,43.6,31,19.6,31.8,22.5,12.3,39.2,56.8,45
"325","Smith, Drew","Overall",630,90,45.7,59,35.6,30,15.6,43.1,25.7,19.3,34.4,26.7,46.7
"326","Smyly, Drew","Overall",579,107,46.5,63.4,42.8,33.5,18.1,35.7,24.2,13.9,38.7,47.7,38.3
"327","Snell, Blake","Overall",562,66,41.3,53.6,36.1,25.1,13.2,35.3,36.2,26.1,52.2,36.4,40.9
"328","Soriano, George","Overall",499,78,46.1,61.5,42.5,31.4,16.6,34.8,31.3,16.4,54.4,39.7,41
"329","Soriano, José","Overall",397,57,42.3,59.7,35,NA,17.9,30.4,34.5,12,60.3,50.9,43.9
"330","Soto, Gregory","Overall",355,65,45.4,66.8,43.4,33.8,22,29.2,29.6,21.3,41.2,75.4,26.2
"331","Speier, Gabe","Overall",374,67,54.5,70.3,40.6,47.7,16,34.8,31.6,16,46.2,68.7,37.3
"332","Stanek, Ryne","Overall",492,80,52.2,62.6,44.5,30,11.8,38.1,30.7,22.9,47.6,35,48.8
"333","Steele, Justin","Overall",578,90,49.8,63.8,43.3,33.2,15.4,39.9,28.7,15,51.4,47.8,46.7
"334","Stephan, Trevor","Overall",618,106,50,62.6,40.5,34.2,13.8,35,30.7,21.3,44.4,34.9,34
"335","Stephenson, Robert","Overall",477,65,54.9,70.6,36.9,48.2,15.9,21,53.6,31.4,71.7,36.9,35.4
"336","Stone, Gavin","Overall",312,66,49,62.8,39.4,34.9,15.7,30.7,26.1,19.5,34.8,51.5,37.9
"337","Strahm, Matt","Overall",377,67,50.4,69.2,45.6,39.5,19.6,36.8,27.4,20.2,37,44.8,32.8
"338","Stratton, Chris","Overall",965,187,50.9,65.7,42.4,34.9,16.1,39.7,21.3,17.1,27.8,36.4,40.6
"339","Strider, Spencer","Overall",1483,221,56.8,70.3,43.5,43,14.8,31.6,42.2,26.7,63.1,37.6,38.9
"340","Stripling, Ross","Overall",811,184,49,66.1,40.6,33.6,18,34,19.6,13.6,28.4,51.6,40.2
"341","Stroman, Marcus","Overall",983,187,47.2,63,36.9,34.7,16.5,34.5,25.2,16.1,35.8,51.3,41.7
"342","Suter, Brent","Overall",414,81,41.1,57.5,45.7,22.2,17.1,36.5,14.6,9.9,26,37,32.1
"343","Suárez, Ranger","Overall",317,82,51.7,71.3,44.8,42.9,19.6,32.3,17.1,4.5,32,65.9,24.4
"344","Swanson, Erik","Overall",587,92,51.1,64.6,37,38.9,15,33.3,35.3,28.2,43.1,39.1,40.2
"345","Syndergaard, Noah","Overall",698,154,49.1,66.5,43.8,32.4,17.5,37,18.1,13.4,26,39,42.2
"346","Taillon, Jameson","Overall",1205,240,52.1,69,42.8,39.6,17.9,37.1,24.7,18.9,32.2,42.5,31.7
"347","Teheran, Julio","Overall",544,119,50.2,66.9,43.2,33.3,17.6,37,18.3,15.3,23.3,46.2,42.9
"348","Thompson, Mason","Overall",511,110,45.4,64.8,46.2,29.5,19.8,34.5,17.7,9.3,33.3,47.3,30
"349","Thompson, Ryan","Overall",346,74,44.8,65.9,42.2,34,21.4,31.6,20,10.3,32.4,63.5,35.1
"350","Thompson, Zack","Overall",331,51,36,55.6,38.7,20.2,20.5,31.9,25,25.3,24.4,52.9,33.3
"351","Tonkin, Michael","Overall",679,121,49.8,66.1,44.9,34.2,17.1,38.5,25.4,20,34.4,41.3,42.1
"352","Topa, Justin","Overall",665,131,46.2,68.3,43.9,33.5,22.6,37.8,18.4,13,26.4,64.1,38.2
"353","Toussaint, Touki","Overall",750,105,40,59.2,38.7,28.9,20.4,37,27.7,15,43.6,55.2,40
"354","Ureña, José","Overall",349,63,47,62.5,39,33.8,16.6,37.8,23.8,17.4,31.9,46,42.9
"355","Urquidy, José","Overall",726,143,51.9,63.6,35.1,39.9,12.8,37.7,24.4,15.9,33,36.4,35
"356","Urías, Julio","Overall",414,68,49.8,65.7,47.3,32.1,18.4,39.8,27.2,19.1,42.9,38.2,41.2
"357","Valdez, Framber","Overall",621,87,45.7,60.9,38.6,34.1,16.3,39.8,29.6,14.9,46.9,62.1,40.2
"358","Varland, Louie","Overall",724,132,55.8,68,44.6,37.2,13.1,41.8,25.5,17.6,38.9,47,48.5
"359","Vasquez, Andrew","Overall",369,63,43.1,64.2,42.5,30.7,21.4,38.4,19.5,10.6,32.3,44.4,23.8
"360","Velasquez, Vince","Overall",340,62,49.4,65.9,39.7,34.6,17.1,34.5,28.6,23.7,35.2,33.9,45.2
"361","VerHagen, Drew","Overall",731,113,45.4,61.1,40.1,33.8,16.8,33.4,32.2,20.7,46.6,36.3,37.2
"362","Verlander, Justin","Overall",1511,286,48.1,63.7,41.6,33.9,16.9,37.7,23,13.8,36.1,38.5,43.7
"363","Vesia, Alex","Overall",377,57,51.2,62.1,42.2,31.7,13,35.2,34.7,25.8,50.7,31.6,42.1
"364","Vest, Will","Overall",413,75,46.2,67.8,47.5,35.9,22.8,32.5,27.2,19.5,38.5,40,46.7
"365","Voth, Austin","Overall",370,59,50.8,65.1,41.1,37.6,15.4,37.2,30.9,25.5,37.8,28.8,39
"366","Vásquez, Randy","Overall",364,51,47,62.9,36.8,38.3,17.6,49.7,19.9,7.2,31.8,37.3,39.2
"367","Wacha, Michael","Overall",1149,205,49.2,64.4,40.8,35,16.4,41.2,22.1,15,31.9,38.5,37.6
"368","Wainwright, Adam","Overall",917,210,44.5,62.6,43.4,24.7,18.6,33.1,15.2,9.3,28.1,42.4,37.6
"369","Waldichuk, Ken","Overall",535,84,44.7,60.7,40.2,30.9,16.3,39.3,24.7,12.9,41.4,36.9,36.9
"370","Waldron, Matt","Overall",334,66,52.1,65.6,45.5,31.9,14.1,42.5,19.5,13.8,31,45.5,34.8
"371","Walker, Ryan","Overall",675,101,44.7,63.9,40.3,NA,20,33.8,32.5,19.5,46.9,44.6,24.8
"372","Walker, Taijuan","Overall",1362,261,44.9,61.5,38.6,33.4,17,39.6,17.5,9.3,27.2,47.5,38.3
"373","Wantz, Andrew","Overall",379,67,47.2,59.9,43,26.9,14,35.8,26.8,23.1,34.5,32.8,28.4
"374","Ward, Thaddeus","Overall",382,53,39,56,36.6,27.3,18.6,38.9,25.5,18.1,34.8,47.2,32.1
"375","Weaver, Luke","Overall",1185,215,49.4,63.6,42.1,29.9,15.3,41.9,21.2,17.1,28.8,34.9,45.1
"376","Webb, Jacob","Overall",634,102,51.7,65.3,41.6,37,14.5,37.8,31.1,23.6,41.6,38.2,44.1
"377","Webb, Logan","Overall",1557,311,47.6,67.7,39.3,35.8,20.8,37.7,20.2,9.1,33.4,60.8,44.4
"378","Weems, Jordan","Overall",565,84,46.4,60.7,41.2,28.3,15.8,38.5,29.4,19.6,46.8,36.9,41.7
"379","Wells, Tyler","Overall",1105,198,48.1,63,41.9,31.2,16.4,38.8,23.7,16.3,36,31.3,44.9
"380","Wentz, Joey","Overall",430,89,45.1,62.6,40.7,26.3,17.7,30.9,22.1,9.4,46.3,44.9,38.2
"381","Wesneski, Hayden","Overall",859,144,44.1,61.4,40.3,33.1,18.3,33,29,19.6,40.6,38.9,37.5
"382","Wheeler, Zack","Overall",1793,262,50.5,64.6,39,39.2,15.4,38.1,32.8,23.5,43.1,44.7,39.3
"383","White, Brendan","Overall",460,81,49.3,65.7,41.3,NA,17.6,35.7,28.2,16.4,44.1,58,39.5
"384","Whitlock, Garrett","Overall",662,126,49.4,66.9,41.5,35.9,18.7,31.8,28.7,12.2,51.1,42.1,42.1
"385","Williams, Gavin","Overall",644,110,48.9,64,41,33.4,16.3,35.9,29.2,20.2,42.5,35.5,38.2
"386","Williams, Trevor","Overall",1218,216,46.5,60.5,35.6,33.9,15,38.7,22.4,13,33.1,39.8,42.1
"387","Williamson, Brandon","Overall",344,66,45.1,61.9,44.5,28.3,17.7,35.5,21.9,17.8,29.6,43.9,39.4
"388","Wilson, Bryse","Overall",665,148,51.9,67.1,42.6,36.4,15.9,38,19.1,13.1,28.1,35.8,32.4
"389","Wilson, Steven","Overall",559,78,45.6,61.5,39.7,29.7,17,40.8,28.2,21.3,39,28.2,34.6
"390","Winckowski, Josh","Overall",793,151,49.1,64.6,41,32.1,16,32.9,28.3,20.5,40.7,51.7,44.4
"391","Winder, Josh","Overall",320,61,51.6,63.4,37.8,34.7,12.2,40.6,22.4,12.5,36.2,44.3,52.5
"392","Winn, Keaton","Overall",335,71,53.1,66.6,44.5,37.1,15.5,28.7,31.5,23.9,43.5,59.2,46.5
"393","Woo, Bryan","Overall",704,122,51.4,68.2,43,37.2,18.3,35.4,30.9,21.6,44.3,52.5,28.7
"394","Wood, Alex","Overall",473,85,46.9,64.1,40.8,32.5,18.2,35.1,25.2,17.6,36.3,55.3,28.2
"395","Woodford, Jake","Overall",469,82,40.3,58.2,40.9,21.3,18.8,40.2,16.4,10,30.5,50,47.6
"396","Woodruff, Brandon","Overall",478,81,50.2,67.4,47.1,34.4,18.2,40.4,25.8,18.3,39.1,42,45.7
"397","Wright, Kyle","Overall",326,64,53.4,67.5,42,40.2,15,40.8,22.3,12.1,35.5,67.2,45.3
"398","Yarbrough, Ryan","Overall",409,80,53.8,68.2,49.1,40.9,16.1,37.7,25.5,19.3,35.3,48.8,31.2
"399","Yates, Kirby","Overall",579,69,45.4,61,35.8,33.3,16.1,39.5,34.2,23,46.8,37.7,40.6
"400","Young, Alex","Overall",453,76,49.2,64,41.3,35.7,14.8,32.3,31.7,16.3,52.6,50,32.9
