"","player_name","pitch_name","Pitches","BIP","Swing%","Strike%","Zone%","Chase%","CS%","Foul%","Whiff%","IZ Whiff","OZ Whiff","GB%","HH%"
"776","Rea, Colin","4-Seam Fastball",233,39,52.4,71.2,47.2,39.8,19.3,54.1,13.9,8.2,22.4,28.2,46.2
"777","Rea, Colin","Cutter",268,50,46.6,64.2,40.7,26.4,18.3,40,20,15.7,28.6,38,40
"778","Rea, Colin","Sinker",200,43,48,68.5,50,25,22.5,37.5,17.7,15.5,24,34.9,37.2
"779","Richards, Trevor","4-Seam Fastball",259,28,42.1,60.6,35.1,33.3,19.7,51.4,22,22.6,21.4,21.4,53.6
"780","Richards, Trevor","Changeup",337,48,50.1,63.2,22,45.6,13.1,24.9,46.2,26.5,54.2,47.9,16.7
"781","Robertson, David","Cutter",261,36,36.4,61.7,42.5,22.7,26.1,43.2,18.9,13.1,29.4,50,33.3
"782","Robertson, David","Knuckle Curve",186,31,55.4,65.1,28.5,47.4,12.9,31.1,38.8,20,50.8,61.3,51.6
"783","Rodriguez, Eduardo","4-Seam Fastball",825,140,46.9,69.1,47.5,28.4,23.3,41.9,21.7,17.4,30.9,30,42.9
"784","Rodriguez, Eduardo","Changeup",436,98,54.4,60.6,24.8,44.5,6.9,26.6,32.1,22,38.4,57.1,25.5
"785","Rodriguez, Eduardo","Cutter",429,65,44.3,63.9,38.2,31.7,19.8,46.3,18.9,17.9,20.2,32.3,44.6
"786","Rodriguez, Grayson","4-Seam Fastball",512,61,53.7,65,41,35.4,12.3,49.1,28.4,19,43,31.1,50.8
"787","Rodriguez, Grayson","Changeup",293,70,55.6,63.5,34.5,43.8,9.2,29.4,27.6,12.7,41.7,65.7,38.6
"788","Rodón, Carlos","4-Seam Fastball",574,116,59.4,68.1,44.9,39.9,10.8,45.7,20.2,14.4,30.2,25.9,47.4
"789","Rodón, Carlos","Slider",247,35,51.8,61.9,35.6,38.4,10.9,35.2,36.7,22.4,52.5,34.3,25.7
"790","Rogers, Taylor","Sinker",157,30,32.5,59.2,40.8,16.1,26.8,31.4,9.8,8.3,13.3,63.3,56.7
"791","Rogers, Taylor","Sweeper",231,37,50.2,69.7,41.1,42.6,19.9,41.4,26.7,13.8,39.7,29.7,48.6
"792","Rogers, Tyler","Sinker",288,61,51.7,72.2,47.9,31.3,21.2,45.6,12.8,10.8,17,68.9,23
"793","Rogers, Tyler","Slider",205,30,52.2,65.9,45.4,29.5,15.1,40.2,31.8,32.4,30.3,36.7,20
"794","Rom, Drew","4-Seam Fastball",253,35,47.8,68.8,55.7,31.2,23.3,50.4,20.7,16.3,31.4,25.7,57.1
"795","Rom, Drew","Sinker",138,31,39.1,58,43.5,17.9,19.6,31.5,10.9,7.3,21.4,48.4,48.4
"796","Rom, Drew","Sweeper",136,27,39,52.9,37.5,25.9,15.4,34,13.2,3.2,27.3,37,22.2
"797","Romano, Jordan","4-Seam Fastball",239,30,48.1,62.3,40.6,33.1,14.6,40.9,32.2,29.4,36.2,33.3,43.3
"798","Romano, Jordan","Slider",196,35,49.5,66.8,37.8,36.9,17.9,26.8,37.1,19.2,57.8,34.3,31.4
"799","Romero, JoJo","Changeup",149,27,57.7,69.1,36.2,47.4,12.8,22.1,45.3,34.1,55.6,59.3,29.6
"800","Romero, JoJo","Sinker",135,29,46.7,69.6,59.3,21.8,27.4,34.9,19,17.6,25,58.6,48.3
"801","Rosenberg, Kenny","4-Seam Fastball",156,29,41.7,62.8,41.7,25.3,21.8,38.5,16.9,14.3,21.7,37.9,34.5
"802","Rosenberg, Kenny","Changeup",155,37,58.1,65.2,37.4,42.3,8.4,31.1,27.8,16.3,41.5,45.9,32.4
"803","Rucker, Michael","4-Seam Fastball",153,33,47.7,60.8,41.8,24.7,14.4,41.1,13.7,11.8,18.2,39.4,63.6
"804","Ruiz, José","4-Seam Fastball",129,20,42.6,58.9,45,18.3,17.8,32.7,29.1,26.2,38.5,25,35
"805","Ryan, Joe","4-Seam Fastball",717,101,59.1,74.3,53.1,39.6,16.5,51.4,24.3,19.9,33.8,23.8,38.6
"806","Ryan, Joe","Split-Finger",436,100,53.7,62.8,36,40.5,9.9,37.2,19.2,14.9,23.9,52,33
"807","Ryu, Hyun Jin","4-Seam Fastball",176,28,43.2,65.9,42.6,25.7,22.7,52.6,10.5,4,23.1,39.3,57.1
"808","Ryu, Hyun Jin","Changeup",172,48,57,64.5,25,45.7,8.1,24.5,26.5,33.3,22,41.7,31.2
"809","Ryu, Hyun Jin","Curveball",100,26,54,76,46,42.6,23,22.2,29.6,25.8,34.8,53.8,30.8
"810","Ryu, Hyun Jin","Cutter",123,24,49.6,64.2,38.2,36.8,15.4,37.7,23,18.2,28.6,54.2,50
"811","Sale, Chris","4-Seam Fastball",670,107,49.4,63.6,41.6,34.5,16.6,43.5,23.6,15.3,35.6,29.9,39.3
"812","Sale, Chris","Changeup",215,51,53,66,35.8,39.1,13,23.7,30.7,28.3,33.3,54.9,25.5
"813","Sale, Chris","Slider",527,60,45.5,63.8,33.8,39.5,18.6,33.8,40.8,30.4,48.6,30,36.7
"814","Sandoval, Patrick","4-Seam Fastball",629,106,43.6,61,44.2,23.1,18.4,45.3,16.1,12.4,24.7,36.8,46.2
"815","Sandoval, Patrick","Changeup",668,118,50.9,58.4,30.4,38.1,8.4,21.8,43.5,31.3,54.8,49.2,28
"816","Sandoval, Patrick","Slider",480,98,56.2,67.7,44.4,39.7,12.9,38.5,25.2,14,42.5,43.9,37.8
"817","Santos, Gregory","Sinker",177,34,41.8,64.4,40.7,24.8,22.6,31.1,21.6,10.4,42.3,55.9,41.2
"818","Santos, Gregory","Slider",271,47,56.5,73.4,44.6,48.7,18.5,30.1,39.2,25,54.8,46.8,36.2
"819","Saucedo, Tayler","Changeup",204,34,51,56.9,26,43.7,7.4,28.8,38.5,26.3,45.5,61.8,26.5
"820","Saucedo, Tayler","Sinker",169,32,39.1,60.4,35.5,30.3,21.3,33.3,16.7,9.1,24.2,59.4,43.8
"821","Sborz, Josh","4-Seam Fastball",173,23,48.6,61.3,39.3,31.4,13.3,42.9,29.4,28.8,30.3,26.1,60.9
"822","Scherzer, Max","4-Seam Fastball",639,91,50.9,66.2,44.9,32.4,17.1,46.5,25.5,23.2,29.8,30.8,41.8
"823","Scherzer, Max","Changeup",231,48,47.2,56.7,29,34.8,10.4,34.9,21.1,15.4,26.3,50,27.1
"824","Scherzer, Max","Curveball",233,35,38.6,62.2,40.3,25.9,24,36.7,24.4,16.7,36.1,31.4,28.6
"825","Scherzer, Max","Cutter",253,41,57.3,63.2,39.9,40.1,8.3,39.3,32.4,20.2,49.2,22,39
"826","Schmidt, Clarke","Cutter",464,106,58.2,68.5,45.5,40.7,11.2,40.4,20.4,16.2,27.2,30.2,36.8
"827","Schmidt, Clarke","Knuckle Curve",314,41,45.2,59.2,34.4,35.4,14.6,38,33.1,14.5,50.7,56.1,34.1
"828","Schmidt, Clarke","Sinker",231,50,38.5,61,44.6,13.3,22.9,31.5,12.4,9.7,23.5,54,48
"829","Schmidt, Clarke","Sweeper",308,41,37.7,65.6,41.9,30.2,28.2,43.1,21.6,11.3,33.3,34.1,51.2
"830","Scholtens, Jesse","4-Seam Fastball",276,66,43.5,63.8,46,27.5,21,34.2,10.8,8.9,14.6,48.5,30.3
"831","Scholtens, Jesse","Slider",220,37,51.4,63.2,36.8,37.4,13.2,40.7,26.5,16.4,38.5,27,43.2
"832","Scott, Tanner","4-Seam Fastball",365,68,51.8,67.4,47.4,34.4,16.4,42.3,21.7,18.7,27.3,44.1,25
